semester,skema,title,link,ID,duration
E14/F15,Skema C,Taylor 2 variable Del 2,https://video.dtu.dk/media/Taylor+2+variable+Del+2/0_ypas85xz/200601,0_ypas85xz,1384.76
E14/F15,Skema C,Riemann integraler Del 1,https://video.dtu.dk/media/Riemann+integraler+Del+1/0_4thr6y2y/200601,0_4thr6y2y,2508.16
E14/F15,Skema C,Riemann integraler Del 2,https://video.dtu.dk/media/Riemann+integraler+Del+2/0_t9z4zwfi/200601,0_t9z4zwfi,1902.0
E14/F15,Skema C,Plan integraler Del 1,https://video.dtu.dk/media/Plan+integraler+Del+1/0_t6qe8be3/200601,0_t6qe8be3,2964.44
E14/F15,Skema C,Plan integraler Del 2,https://video.dtu.dk/media/Plan+integraler+Del+2/0_fj7pawt4/200601,0_fj7pawt4,2220.04
E14/F15,Skema C,Flader/Fladeintegraler Del 1,https://video.dtu.dk/media/Flader+Fladeintegraler+Del+1/0_unf3g3wa/200601,0_unf3g3wa,2612.6
E14/F15,Skema C,Flader/Fladeintegraler Del 2,https://video.dtu.dk/media/Flader+Fladeintegraler+Del+2/0_223lng4r/200601,0_223lng4r,2085.76
E14/F15,Skema C,Rum integraler Del 1,https://video.dtu.dk/media/Rum+integraler+Del+1/0_ned88ak4/200601,0_ned88ak4,2767.24
E14/F15,Skema C,Rum integraler Del 2,https://video.dtu.dk/media/Rum+integraler+Del+2/0_4mm20kvd/200601,0_4mm20kvd,2062.32
E14/F15,Skema C,Vektorfelter Del 1,https://video.dtu.dk/media/Vektorfelter+Del+1/0_frir90xy/200601,0_frir90xy,2567.88
E14/F15,Skema C,Vektorfelter Del 2,https://video.dtu.dk/media/Vektorfelter+Del+2/0_h5vgfj0x/200601,0_h5vgfj0x,1449.76
E14/F15,Skema C,Tangentielt kurveintegral Del 1,https://video.dtu.dk/media/Tangentielt+kurveintegral+Del+1/0_r0mq9efy/200601,0_r0mq9efy,2570.44
E14/F15,Skema C,Tangentielt kurveintegral Del 2,https://video.dtu.dk/media/Tangentielt+kurveintegral+Del+2/0_3jcjgell/200601,0_3jcjgell,1395.76
E14/F15,Skema C,Flux Del 1,https://video.dtu.dk/media/Flux+Del+1/0_had66szm/200601,0_had66szm,2680.76
E14/F15,Skema C,Flux Del 2,https://video.dtu.dk/media/Flux+Del+2/0_wgx6znxg/200601,0_wgx6znxg,2308.48
E14/F15,Skema C,Gauss sætning Del 2,https://video.dtu.dk/media/Gauss+s%C3%A6tning+Del+2/0_ax49iqh2/200601,0_ax49iqh2,1083.12
E14/F15,Skema C,Stokes/Potentialer Del 1,https://video.dtu.dk/media/Stokes+Potentialer+Del+1/0_3o3xp6lu/200601,0_3o3xp6lu,2879.72
E14/F15,Skema C,Stokes/Potentialer Del 2,https://video.dtu.dk/media/Stokes+Potentialer+Del+2/0_e1yjrr3x/200601,0_e1yjrr3x,1914.76
E14/F15,Skema C,Eksamenstræning Del 2,https://video.dtu.dk/media/Eksamenstr%C3%A6ning+Del+2/0_54fyue2i/200601,0_54fyue2i,3382.4
E14/F15,Skema C,Eksamenstræning Del 1,https://video.dtu.dk/media/Eksamenstr%C3%A6ning+Del+1/0_s40ms45e/200601,0_s40ms45e,2953.52
E15/F16,Skema C,Komplekse tal Del 1,https://video.dtu.dk/media/Komplekse+tal+Del+1/0_e772o1mz/185147,0_e772o1mz,2160.04
E15/F16,Skema C,Komplekse tal Del 2,https://video.dtu.dk/media/Komplekse+tal+Del+2/0_w5hdkjwk/185147,0_w5hdkjwk,1789.04
E15/F16,Skema C,Komplekse tal Del 2,https://video.dtu.dk/media/Komplekse+tal+Del+2/0_5sm960d4/185147,0_5sm960d4,2058.76
E15/F16,Skema C,Komplekse tal Del 1,https://video.dtu.dk/media/Komplekse+tal+Del+1/0_dmyqyzi0/185147,0_dmyqyzi0,2840.8
E15/F16,Skema C,Komplekse tal Del 1,https://video.dtu.dk/media/Komplekse+tal+Del+1/0_ap282usn/185147,0_ap282usn,2235.96
E15/F16,Skema C,Komplekse tal Del 2,https://video.dtu.dk/media/Komplekse+tal+Del+2/0_vyvs4kh6/185147,0_vyvs4kh6,1317.96
E15/F16,Skema C,Komplekse tal Del 1,https://video.dtu.dk/media/Komplekse+tal+Del+1/0_6m2aim2j/185147,0_6m2aim2j,2567.56
E15/F16,Skema C,Komplekse tal Del 2,https://video.dtu.dk/media/Komplekse+tal+Del+2/0_hn348jkm/185147,0_hn348jkm,2242.76
E15/F16,Skema C,Komplekse tal Del 1,https://video.dtu.dk/media/Komplekse+tal+Del+1/0_wvvnuy85/185147,0_wvvnuy85,2846.72
E15/F16,Skema C,Komplekse tal Del 2,https://video.dtu.dk/media/Komplekse+tal+Del+2/0_oh0nlket/185147,0_oh0nlket,2875.28
E15/F16,Skema C,Komplekse tal Del 1,https://video.dtu.dk/media/Komplekse+tal+Del+1/0_6tped5vu/185147,0_6tped5vu,2457.2
E15/F16,Skema C,Komplekse tal Del 2,https://video.dtu.dk/media/Komplekse+tal+Del+2/0_6cbkwnbm/185147,0_6cbkwnbm,2469.48
E15/F16,Skema C,Komplekse tal Del 1,https://video.dtu.dk/media/Komplekse+tal+Del+1/0_qgnjm203/185147,0_qgnjm203,2658.44
E15/F16,Skema C,Komplekse tal Del 2,https://video.dtu.dk/media/Komplekse+tal+Del+2/0_dplitjp3/185147,0_dplitjp3,1907.2
E15/F16,Skema C,Lineære ligninger Del 1,https://video.dtu.dk/media/Line%C3%A6re+ligninger+Del+1/0_0s7b4cf8/185147,0_0s7b4cf8,3020.12
E15/F16,Skema C,Lineære ligninger Del 2,https://video.dtu.dk/media/Line%C3%A6re+ligninger+Del+2/0_4rf5a4uz/185147,0_4rf5a4uz,2380.04
E15/F16,Skema C,Matrix algebra Del 1,https://video.dtu.dk/media/Matrix+algebra+Del+1/0_0vqeh9j0/185147,0_0vqeh9j0,2530.24
E15/F16,Skema C,Matrix algebra Del 2,https://video.dtu.dk/media/Matrix+algebra+Del+2/0_v4co7ezy/185147,0_v4co7ezy,1641.08
E15/F16,Skema C,Kvadratiske matricer Del 1,https://video.dtu.dk/media/Kvadratiske+matricer++Del+1/0_lm6yuiqh/185147,0_lm6yuiqh,2791.12
E15/F16,Skema C,Kvadratiske matricer Del 2,https://video.dtu.dk/media/Kvadratiske+matricer++Del+2/0_coesxeya/185147,0_coesxeya,2563.72
E15/F16,Skema C,Geom. vektorer Del 1,https://video.dtu.dk/media/Geom.+vektorer+Del+1/0_nbnsxy8t/185147,0_nbnsxy8t,2516.4
E15/F16,Skema C,Geom. vektorer Del 2,https://video.dtu.dk/media/Geom.+vektorer+Del+2/0_nb2rjkns/185147,0_nb2rjkns,2573.0
E15/F16,Skema C,Vektorrum Del 1,https://video.dtu.dk/media/Vektorrum+Del+1/0_2xdw4ikl/185147,0_2xdw4ikl,2800.0
E15/F16,Skema C,Vektorrum Del 2,https://video.dtu.dk/media/Vektorrum+Del+2/0_v3lx2fkr/185147,0_v3lx2fkr,2273.52
E15/F16,Skema C,Lineær afbildning Del 1,https://video.dtu.dk/media/Line%C3%A6r+afbildning+Del+1/0_z9va8zox/185147,0_z9va8zox,2782.36
E15/F16,Skema C,Lineær afbildning Del 2,https://video.dtu.dk/media/Line%C3%A6r+afbildning+Del+2/0_rrkmnl0j/185147,0_rrkmnl0j,2541.0
E15/F16,Skema C,Basisskifte Del 1,https://video.dtu.dk/media/Basisskifte+Del+1/0_zxt50648/185147,0_zxt50648,2570.4
E15/F16,Skema C,Basisskifte Del 2,https://video.dtu.dk/media/Basisskifte+Del+2/0_e9ua0u4j/185147,0_e9ua0u4j,1422.96
E15/F16,Skema C,Funktionsrum Del 1,https://video.dtu.dk/media/Funktionsrum+Del+1/0_im0bpsog/185147,0_im0bpsog,2533.12
E15/F16,Skema C,Funktionsrum Del 2,https://video.dtu.dk/media/Funktionsrum+Del+2/0_b5dern3q/185147,0_b5dern3q,1962.88
E15/F16,Skema C,Egenværdier Del 1,https://video.dtu.dk/media/Egenv%C3%A6rdier+Del+1/0_0hdono5z/185147,0_0hdono5z,2594.76
E15/F16,Skema C,Egenværdier Del 2,https://video.dtu.dk/media/Egenv%C3%A6rdier+Del+2/0_p4zf87xh/185147,0_p4zf87xh,2257.96
E15/F16,Skema C,Diagonalisering Del 1,https://video.dtu.dk/media/Diagonalisering+Del+1/0_veuii4j5/185147,0_veuii4j5,2537.32
E15/F16,Skema C,Diagonalisering Del 2,https://video.dtu.dk/media/Diagonalisering+Del+2/0_rvqa3bch/185147,0_rvqa3bch,1405.8
E15/F16,Skema C,1. ord. diff-ligninger Del 1,https://video.dtu.dk/media/1.+ord.+diff-ligninger+Del+1/0_dur65k1x/185147,0_dur65k1x,2543.24
E15/F16,Skema C,1. ord. diff-ligninger Del 2,https://video.dtu.dk/media/1.+ord.+diff-ligninger+Del+2/0_ybucoqf3/185147,0_ybucoqf3,2187.76
E15/F16,Skema C,2. ord. diff-ligninger Del 1,https://video.dtu.dk/media/2.+ord.+diff-ligninger+Del+1/0_ncqq14v7/185147,0_ncqq14v7,2551.92
E15/F16,Skema C,2. ord. diff-ligninger Del 2,https://video.dtu.dk/media/2.+ord.+diff-ligninger+Del+2/0_eerrq20q/185147,0_eerrq20q,1895.64
E15/F16,Skema C,System af diff-ligninger Del 1,https://video.dtu.dk/media/System+af+diff-ligninger+Del+1/0_ix6z799t/185147,0_ix6z799t,2740.64
E15/F16,Skema C,System af diff-ligninger Del 2,https://video.dtu.dk/media/System+af+diff-ligninger+Del+2/0_g4zkrfg4/185147,0_g4zkrfg4,1879.16
E15/F16,Skema C,Repetition Del 1,https://video.dtu.dk/media/Repetition+Del+1/0_55apztup/185147,0_55apztup,3022.24
E15/F16,Skema C,Repetition Del 2,https://video.dtu.dk/media/Repetition+Del+2/0_xypjaq7v/185147,0_xypjaq7v,916.32
E15/F16,Skema C,Taylor 1 variable Del 1,https://video.dtu.dk/media/Taylor+1+variable+Del+1/0_3195wtuh/185147,0_3195wtuh,2732.48
E15/F16,Skema C,Taylor 1 variable Del 2,https://video.dtu.dk/media/Taylor+1+variable+Del+2/0_7k50yic0/185147,0_7k50yic0,2503.88
E15/F16,Skema C,Funktioner 2 variable Del 1,https://video.dtu.dk/media/Funktioner+2+variable+Del+1/0_z3qz278j/185147,0_z3qz278j,2814.12
E15/F16,Skema C,Funktioner 2 variable Del 2,https://video.dtu.dk/media/Funktioner+2+variable+Del+2/0_5b7aux37/185147,0_5b7aux37,2682.6
E15/F16,Skema C,Gradienter Del 1,https://video.dtu.dk/media/Gradienter+Del+1/0_7d76b21e/185147,0_7d76b21e,3200.48
E15/F16,Skema C,Gradienter Del 2,https://video.dtu.dk/media/Gradienter+Del+2/0_13d3zpqe/185147,0_13d3zpqe,2344.2
E15/F16,Skema C,Værdimængde Del 1,https://video.dtu.dk/media/V%C3%A6rdim%C3%A6ngde+Del+1/0_po74cxr7/185147,0_po74cxr7,3377.64
E15/F16,Skema C,Værdimængde Del 2,https://video.dtu.dk/media/V%C3%A6rdim%C3%A6ngde+Del+2/0_wed7ubj3/185147,0_wed7ubj3,1149.16
E15/F16,Skema C,Symmetriske matricer Del 1 (Forelæsning fra 2015),https://video.dtu.dk/media/Symmetriske+matricer+Del+1+%28Forel%C3%A6sning+fra+2015%29/0_hj6is5yd/185147,0_hj6is5yd,3080.16
E15/F16,Skema C,Symmetriske matricer Del 2 (Forelæsning fra 2015),https://video.dtu.dk/media/Symmetriske+matricer+Del+2+%28Forel%C3%A6sning+fra+2015%29/0_xr2owlcl/185147,0_xr2owlcl,2625.64
E15/F16,Skema C,Keglesnit Del 1,https://video.dtu.dk/media/Keglesnit+Del+1/0_ngk4v8ff/185147,0_ngk4v8ff,2895.8
E15/F16,Skema C,Keglesnit Del 2,https://video.dtu.dk/media/Keglesnit+Del+2/0_iynx0frx/185147,0_iynx0frx,2381.68
E15/F16,Skema C,Taylor 2 variable Del 1,https://video.dtu.dk/media/Taylor+2+variable+Del+1/0_461kxqku/185147,0_461kxqku,2701.4
E15/F16,Skema C,Taylor 2 variable Del 2,https://video.dtu.dk/media/Taylor+2+variable+Del+2/0_ealun069/185147,0_ealun069,1266.28
E15/F16,Skema C,Riemann integraler Del 1,https://video.dtu.dk/media/Riemann+integraler+Del+1/0_ufz2j7pc/185147,0_ufz2j7pc,2913.16
E15/F16,Skema C,Riemann integraler Del 2,https://video.dtu.dk/media/Riemann+integraler+Del+2/0_fnci0wsv/185147,0_fnci0wsv,2181.16
E15/F16,Skema C,Planintegraler Del 1,https://video.dtu.dk/media/Planintegraler+Del+1/0_ch27p11d/185147,0_ch27p11d,2894.32
E15/F16,Skema C,Planintegraler Del 2,https://video.dtu.dk/media/Planintegraler+Del+2/0_apf3vco7/185147,0_apf3vco7,2604.24
E15/F16,Skema C,Flader/Fladeintegraler Del 2,https://video.dtu.dk/media/Flader+Fladeintegraler+Del+2/0_gbl85zrw/185147,0_gbl85zrw,2422.16
E15/F16,Skema C,Flader/Fladeintegraler Del 1,https://video.dtu.dk/media/Flader+Fladeintegraler+Del+1/0_4tge9b4w/185147,0_4tge9b4w,3023.36
E15/F16,Skema C,Rumintegraler Del 1,https://video.dtu.dk/media/Rumintegraler+Del+1/0_t6gik590/185147,0_t6gik590,3060.44
E15/F16,Skema C,Rumintegraler Del 2,https://video.dtu.dk/media/Rumintegraler+Del+2/0_fmo22i2x/185147,0_fmo22i2x,1646.92
E15/F16,Skema C,Vektorfelter Del 1,https://video.dtu.dk/media/Vektorfelter+Del+1/0_ir5ts6at/185147,0_ir5ts6at,2251.04
E15/F16,Skema C,Vektorfelter Del 2,https://video.dtu.dk/media/Vektorfelter+Del+2/0_k4je57mf/185147,0_k4je57mf,1670.4
E15/F16,Skema C,Tangentielt kurveintegral Del 1,https://video.dtu.dk/media/Tangentielt+kurveintegral+Del+1/0_rlrqf6gi/185147,0_rlrqf6gi,2753.76
E15/F16,Skema C,Tangentielt kurveintegral Del 2,https://video.dtu.dk/media/Tangentielt+kurveintegral+Del+2/0_42zn39kd/185147,0_42zn39kd,1158.24
E15/F16,Skema C,Flux Del 1,https://video.dtu.dk/media/Flux+Del+1/0_wo1ktdiy/185147,0_wo1ktdiy,2550.0
E15/F16,Skema C,Flux Del 2,https://video.dtu.dk/media/Flux+Del+2/0_ichel4l8/185147,0_ichel4l8,1859.32
E15/F16,Skema C,Gauss Del 1,https://video.dtu.dk/media/Gauss+Del+1/0_p1io4qy6/185147,0_p1io4qy6,2925.16
E15/F16,Skema C,Gauss Del 2,https://video.dtu.dk/media/Gauss+Del+2/0_62yme9je/185147,0_62yme9je,807.56
E15/F16,Skema C,Stokes Del 1,https://video.dtu.dk/media/Stokes+Del+1/0_yeou4fqs/185147,0_yeou4fqs,2563.24
E15/F16,Skema C,Stokes Del 2,https://video.dtu.dk/media/Stokes+Del+2/0_2ui16nod/185147,0_2ui16nod,3463.24
E15/F16,Skema C,Repetition Del 1,https://video.dtu.dk/media/Repetition+Del+1/0_ub3mmrhu/185147,0_ub3mmrhu,3754.44
E15/F16,Skema C,Repetition Del 2,https://video.dtu.dk/media/Repetition+Del+2/0_eqb2f1x1/185147,0_eqb2f1x1,2870.96
E16/F17,Skema B,Komplekse tal 1,https://video.dtu.dk/media/Komplekse+tal+1/0_d6wb36hu/185142,0_d6wb36hu,2917.08
E16/F17,Skema B,Komplekse tal 2,https://video.dtu.dk/media/Komplekse+tal+2/0_qagwel06/185142,0_qagwel06,2158.96
E16/F17,Skema B,Komplekse tal 3,https://video.dtu.dk/media/Komplekse+tal+3/0_k661u83i/185142,0_k661u83i,3159.68
E16/F17,Skema B,Polære Koordinater og Eksponentiel Form Del 1,https://video.dtu.dk/media/Pol%C3%A6re+Koordinater+og+Eksponentiel+Form+Del+1/0_n2l6r3cf/185142,0_n2l6r3cf,2998.72
E16/F17,Skema B,Polære Koordinater og Eksponentiel Form Del 2,https://video.dtu.dk/media/Pol%C3%A6re+Koordinater+og+Eksponentiel+Form+Del+2/0_vglofsgt/185142,0_vglofsgt,2124.12
E16/F17,Skema B,Komplekse tal,https://video.dtu.dk/media/Komplekse+tal/0_1ipo1kit/185142,0_1ipo1kit,2901.6
E16/F17,Skema B,Polynomier Del 1,https://video.dtu.dk/media/Polynomier+Del+1/0_zish5xog/185142,0_zish5xog,3026.88
E16/F17,Skema B,Polynomier Del 2,https://video.dtu.dk/media/Polynomier+Del+2/0_kzb683so/185142,0_kzb683so,2192.04
E16/F17,Skema B,Differentiabilitet,https://video.dtu.dk/media/Differentiabilitet/0_affzm1h3/185142,0_affzm1h3,2760.04
E16/F17,Skema B,Taylors Formler Del 1,https://video.dtu.dk/media/Taylors+Formler+Del+1/0_mxv78tip/185142,0_mxv78tip,3029.2
E16/F17,Skema B,Taylors Formler Del 2,https://video.dtu.dk/media/Taylors+Formler+Del+2/0_g7ty3ixy/185142,0_g7ty3ixy,1431.4
E16/F17,Skema B,Lineære ligningssystemer og matrixregning Del 1,https://video.dtu.dk/media/Line%C3%A6re+ligningssystemer+og+matrixregning+Del+1/0_rsbgau7r/185142,0_rsbgau7r,3209.88
E16/F17,Skema B,Lineære ligningssystemer og matrixregning Del 2,https://video.dtu.dk/media/Line%C3%A6re+ligningssystemer+og+matrixregning+Del+2/0_5avolj7x/185142,0_5avolj7x,2587.56
E16/F17,Skema B,Struktursætningen og Invers matrix,https://video.dtu.dk/media/Strukturs%C3%A6tningen+og+Invers+matrix/0_gpf7osnh/185142,0_gpf7osnh,3444.24
E16/F17,Skema B,Determinanter og Vektor-Geometri Del 2,https://video.dtu.dk/media/Determinanter+og+Vektor-Geometri+Del+2/0_rik08c8r/185142,0_rik08c8r,2828.48
E16/F17,Skema B,Vektorrum Del 1,https://video.dtu.dk/media/Vektorrum+Del+1/0_m8ay4a8x/185142,0_m8ay4a8x,2548.6
E16/F17,Skema B,Vektorrum Del 2,https://video.dtu.dk/media/Vektorrum+Del+2/0_gqd3nj9y/185142,0_gqd3nj9y,2424.12
E16/F17,Skema B,Lineære Afbildninger Del 1,https://video.dtu.dk/media/Line%C3%A6re+Afbildninger+Del+1/0_0cz8bdjw/185142,0_0cz8bdjw,2962.76
E16/F17,Skema B,Lineære Afbildninger Del 2,https://video.dtu.dk/media/Line%C3%A6re+Afbildninger+Del+2/0_w9mi2aby/185142,0_w9mi2aby,2833.4
E16/F17,Skema B,Afbildningsmatricer og basisskifte,https://video.dtu.dk/media/Afbildningsmatricer+og+basisskifte/0_9hckok4y/185142,0_9hckok4y,2654.44
E16/F17,Skema B,Lineære 1.ordens Differentialligninger Del 1 REUPLOAD,https://video.dtu.dk/media/Line%C3%A6re+1.ordens+Differentialligninger+Del+1+REUPLOAD/0_3h5pnm8m/185142,0_3h5pnm8m,2463.36
E16/F17,Skema B,Lineære 1.ordens Differentialligninger Del 2 REUPLOAD,https://video.dtu.dk/media/Line%C3%A6re+1.ordens+Differentialligninger+Del+2+REUPLOAD/0_lst45xas/185142,0_lst45xas,2010.72
E16/F17,Skema B,Egenværdier og Egenvektorer del 1,https://video.dtu.dk/media/Egenv%C3%A6rdier+og+Egenvektorer+del+1/0_bcgze6bu/185142,0_bcgze6bu,3033.32
E16/F17,Skema B,Egenværdier og Egenvektorer del 2,https://video.dtu.dk/media/Egenv%C3%A6rdier+og+Egenvektorer+del+2/0_06ol2xl4/185142,0_06ol2xl4,2682.8
E16/F17,Skema B,Similære matricer. Diagonalisering ved similartransformation.,https://video.dtu.dk/media/Simil%C3%A6re+matricer.+Diagonalisering+ved+similartransformation./0_e4gkebhw/185142,0_e4gkebhw,2954.88
E16/F17,Skema B,Symmetriske Matricer Del 1,https://video.dtu.dk/media/Symmetriske+Matricer+Del+1/0_oobq5xg8/185142,0_oobq5xg8,3305.64
E16/F17,Skema B,Symmetriske Matricer Del 2,https://video.dtu.dk/media/Symmetriske+Matricer+Del+2/0_y22xcusn/185142,0_y22xcusn,2348.92
E16/F17,Skema B,Positiv ortogonal matrix,https://video.dtu.dk/media/Positiv+ortogonal+matrix/0_at7s9yo9/185142,0_at7s9yo9,2606.6
E16/F17,Skema B,Positiv ortogonal matrix,https://video.dtu.dk/media/Positiv+ortogonal+matrix/0_n5vudpav/185142,0_n5vudpav,2606.6
E16/F17,Skema B,Differentialligningssystemer Del 1,https://video.dtu.dk/media/Differentialligningssystemer+Del+1/0_7sjf14fe/185142,0_7sjf14fe,2664.8
E16/F17,Skema B,Differentialligningssystemer Del 2,https://video.dtu.dk/media/Differentialligningssystemer+Del+2/0_espankk1/185142,0_espankk1,1850.8
E16/F17,Skema B,2.ordens Differentialligninger,https://video.dtu.dk/media/2.ordens+Differentialligninger/0_dj77chm4/185142,0_dj77chm4,11.24
E16/F17,Skema B,Eksamens gennemgang del 1,https://video.dtu.dk/media/Eksamens+gennemgang+del+1/0_mq33b6hd/185142,0_mq33b6hd,3164.68
